,price,symbol
6076,16.04,MCFT
6077,2.81,MGY+
6078,4.41,ENIC
6079,91.095,WCN
6080,92.47,DYNC
6081,22.82,GOOD
6082,15.48,ERX
6083,1.84,FEDU
6084,2.61,STG
6085,11.3,CLM
6086,29.05,FLQS
6087,14.245,YEXT
6088,19.005,HOMB
6089,59.985,UN
6090,84.915,PLUS
6091,19.425,CWK
6092,8.68,ALLT
6093,34.11,WFBI
6094,23.425,QYLD
6095,1.78,XYF
6096,62.21,ITE
6097,27.185,JDIV
6098,29.29,CRAK
6099,28.72,BJAN
6100,23.58,MFEM
6101,1.49,THST
6102,5.66,GOGO
6103,14.325,MZF
6104,117.505,SGEN
6105,9.58,FTCH
6106,0.5901,JRJC
6107,10.41,CAMT
6108,44.2,CHMG
6109,51.325,JPHY
6110,306.1,ADBE
6111,38.18,AMNB
6112,19.96,UG
6113,0.1,SGLBW
6114,14.0,BYSI
6115,135.0,ATHN
6116,31.1,QMOM
6117,25.82,PAPR
6118,467.89,CHTR
6119,10.97,FAM
6120,2.83,NNDM
6121,13.94,X
6122,63.725,XTN
6123,2.09,PRAN
6124,2.55,RLM
6125,5.19,UGP
6126,36.95,EFNL
6127,48.68,PKX
6128,98.77,YUM
6129,29.03,FBNK
6130,47.37,PDVW
6131,121.27,HAE
6132,5.625,FMSA
6133,19.67,DTIL
6134,32.98,MATF
6135,10.66,CWBC
6136,69.78,PLCE
6137,1.195,SRAX
6138,27.88,PMOM
6139,9.625,BTU
6140,13.98,SCC
6141,175.41,HON
6142,41.88,NATI
6143,91.22,LNN
6144,13.8,ARL
6145,43.075,BKFS
6146,39.26,GGOV
6147,17.67,FNWB
6148,22.05,BDL
6149,159.715,ITIC
6150,17.225,CHIK
6151,31.96,IPHS
6152,29.655,SEAS
6153,270.595,AAPL
6154,79.635,BNDW
6155,24.99,WFC-J*
6156,25.38,GLADN
6157,89.98,SAIA
6158,10.4,GE#
6159,57.55,SPLV
6160,3.34,CPSS
6161,10.13,PVG
6162,40.39,ULST
6163,0.2,AHPAW
6164,8.79,ACIU
6165,31.44,RM
6166,226.35,WAT
6167,22.935,CARB
6168,1.605,GLG
6169,24.47,NFLT
6170,18.265,DBX
6171,21.84,MVBF
6172,13.755,MRC
6173,157.995,CRM
6174,3.65,NDRO
6175,2.88,MDJH
6176,1.4,DGSE
6177,1.76,PBMD
6178,4.46,SCPH
6179,64.63,IEFA
6180,2.4,VUZI
6181,34.3,NWPX
6182,25.345,PSA-V
6183,30.02,PFM
6184,237.41,SIVB
6185,237.02,CACI
6186,41.27,BME
6187,25.68,RILYI
6188,34.99,XOXO
6189,154.34,STE
6190,0.432,BAS
6191,0.35,SMSHW
6192,49.9,XLRN
6193,101.41,PVH
6194,71.5,TAP.A
6195,28.42,GMS
6196,43.205,CAKE
6197,5.6,KTCC
6198,2.06,DLNG
6199,5.6,FWP
6200,25.39,FRC-E*
6201,25.17,CLNY-E
6202,23.115,WBIB
6203,34.58,FSB
6204,4.265,SNCR
6205,25.33,VNO-L
6206,56.62,AMAT
6207,18.32,AFST
6208,13.085,MYN
6209,1.22,EVSIW
6210,26.47,FDEV
6211,115.345,PFPT
6212,3.24,OSN
6213,4.84,WHLM
6214,10.285,VTIQ
6215,27.61,IBKCO
6216,346.15,ROP
6217,114.61,MLNX
6218,142.96,ROM
6219,4.61,VNRX
6220,24.13,BBN
6221,0.847,TISA
6222,14.38,BSET
6223,2.35,NRCG+
6224,5.24,AMID
6225,24.085,ENPH
6226,3.335,CMCM
6227,18.6,SBFG
6228,16.3,NZF
6229,0.2131,AMMA
6230,20.92,LMNX
6231,2.045,RTIX
6232,0.889,OMED
6233,24.3,ZB-A
6234,0.67,IMACW
6235,26.99,GDX
6236,26.24,JPEH
6237,16.47,BGH
6238,3.98,LTBR
6239,23.385,SAN-B
6240,26.65,SCHE
6241,32.65,YMAB
6242,0.26,SRTSW
6243,225.76,XLG
6244,85.23,EFG
6245,81.44,SSD
6246,32.84,OILX
6247,20.03,MXL
6248,26.22,GLIBP
6249,15.45,FDUS
6250,1.7,CHNR
6251,151.38,VIOO
6252,195.2,WDFC
6253,68.98,DRR
6254,17.06,PAVE
6255,14.23,LPG
6256,20.015,DCOM
6257,5.945,EXTN
6258,14.57,ALTY
6259,15.07,SSP
6260,6.97,FUND
6261,20.695,STL
6262,100.415,PREF
6263,15.05,MZZ
6264,23.72,WBAL
6265,0.3401,WIN
6266,133.225,IBM
6267,25.915,IBDS
6268,307.3,NFLX
6269,74.95,CSM
6270,2.53,MDCA
6271,26.36,LAQ
6272,17.79,SBM
6273,10.55,TDACU
6274,9.35,INDU
6275,7.825,SONS
6276,10.22,SAMAU
6277,14.015,BYM
6278,50.67,USTB
6279,14.655,PBR.A
6280,51.065,FLTB
6281,29.15,FAZ
6282,52.77,IEUS
6283,26.06,CSV
6284,65.63,MTH
6285,25.15,TNP-B
6286,8.87,FG
6287,0.835,CBLI
6288,27.99,WEB
6289,136.82,CDW
6290,33.9,EMQQ
6291,0.017,CYTXW
6292,11.44,FLEX
6293,54.46,PBNC
6294,0.34,RTNB
6295,51.08,FWDD
6296,0.7146,TRCH
6297,35.24,SKY
6298,4.3,DAIO
6299,57.83,BRC
6300,13.24,AQ
6301,25.535,OPINI
6302,39.375,WOR
6303,75.255,SCHX
6304,4.475,MXWL
6305,26.76,TCLD
6306,15.49,ADX
6307,25.92,EPRT
6308,18.03,CHIQ
6309,8.02,APYX
6310,3.235,AKS
6311,29.26,ROGS
6312,22.445,AMRN
6313,32.62,FAUS
6314,22.805,ACLS
6315,7.36,OSTK
6316,8.52,IO
6317,152.14,HUBS
6318,0.3776,CIE
6319,0.311,AMDA
6320,7.545,PLYA
6321,14.205,STRL
6322,15.71,RST
6323,3.88,BIMI
6324,28.795,GBX
6325,8.46,NTP
6326,19.59,SEF
6327,42.47,EWUS
6328,85.855,PPLT
6329,26.35,SOHON
6330,11.0,PHH
6331,0.2,ADILW
6332,45.2,LYFT
6333,9.66,SGU
6334,14.855,FNGD
6335,87.32,EME
6336,1.4,DXF
6337,37.66,FMK
6338,52.71,NFRA
6339,40.455,PWR
6340,15.265,ELF
6341,21.835,BRX
6342,41.49,ROBO
6343,25.415,BBJP
6344,3.765,SAEX
6345,26.2,UMH-B
6346,14.98,MUH
6347,8.385,BCYC
6348,53.5,USD
6349,12.9,MFCB
6350,35.19,ACNB
6351,0.396,SQBG
6352,0.6951,UMRX
6353,2.27,MOXC
6354,4.33,CIG.C
6355,3.75,PFSW
6356,107.67,EXPE
6357,21.9,SCE-C
6358,3.0,FFHL
6359,58.67,YY
6360,21.925,ULBR
6361,6.085,PSLV
6362,32.345,UBIO
6363,77.12,REZ
6364,32.29,SCIF
6365,8.36,SOIL
6366,1.585,MRIN
6367,75.22,ARCH
6368,19.73,AGGP
6369,29.42,BLES
6370,25.71,WFE-A
6371,33.06,EBIX
6372,55.54,CFA
6373,50.3,NYCB-U
6374,0.2925,WRLSW
6375,0.251,MCEP
6376,196.27,VBK
6377,57.29,HYH
6378,25.2,RFCI
6379,10.24,GRSH
6380,25.355,BAC-Y
6381,22.06,IROQ
6382,2.7,GNLN
6383,90.29,SNI
6384,60.03,MNST
6385,36.19,DEUR
6386,65.48,DZK
6387,30.5,HNH
6388,68.745,MSCC
6389,69.46,HSIC
6390,8.5,MBNAB
6391,20.7,NOMD
6392,24.845,TSC
6393,29.165,IIVI
6394,20.41,SGB
6395,14.14,CLFD
6396,2.805,DSKE
6397,51.43,CGNX
6398,25.885,FLAU
6399,10.65,HCACU
6400,10.23,ENIA
6401,41.23,ETSY
6402,0.8,LCAHW
6403,19.9,EBSB
6404,23.91,SCE-H
6405,188.65,RNR
6406,19.08,GPRK
6407,126.13,IWN
6408,55.75,SNP
6409,37.94,FPXI
6410,9.635,VER
6411,165.77,HELE
6412,0.4499,ESEA
6413,73.99,EOG
6414,23.055,SUM
6415,14.93,DBB
6416,35.015,NTB
6417,48.685,RCI
6418,0.2822,DTRM
6419,46.76,MCB
6420,8.85,GLDI
6421,1.265,CKPT
6422,38.59,CSF
6423,25.21,AGNCB
6424,27.345,WBND
6425,2.51,FORK
6426,0.4796,GRNQ
6427,25.1,TCCA
6428,26.575,DLR-K
6429,348.15,HUM
6430,2.73,CGA
6431,114.01,RXL
6432,26.16,FANH
6433,116.45,TIP
6434,25.03,SAN-C
6435,24.83,BLCN
6436,46.32,FYC
6437,37.55,JWN
6438,74.04,LOGM
6439,45.32,UIVM
6440,26.72,AGO-B
6441,21.45,AHT-F
6442,26.17,BC-C
6443,3.0,BBW
6444,0.0006,RRTS^
6445,28.58,GBLI
6446,57.52,EIS
6447,20.52,HPQ
6448,15.67,DBC
6449,23.61,IRDM
6450,61.835,IUSV
6451,50.39,NXTC
6452,22.51,OFED
6453,1.91,AWX
6454,7.76,NAII
6455,47.01,SAL
6456,22.33,PETS
6457,2.515,VEON
6458,74.35,SCHA
6459,34.78,IDLV
6460,31.3,ZNH
6461,51.51,WFHY
6462,28.92,TGI
6463,26.37,CEVA
6464,10.93,LHC=
6465,2.255,IPI
6466,150.7,RMD
6467,27.47,AHL-C
6468,24.09,OCFC
6469,11.29,BATT
6470,25.05,MNR-C
6471,12.56,AMU
6472,9.56,TPRE
6473,54.43,GMAN
6474,28.925,FNDE
6475,69.78,EXLS
6476,21.825,VDSI
6477,50.0,LABL
6478,0.4422,IDXG
6479,20.25,NBD
6480,0.9411,FTEK
6481,0.3072,PLX
6482,16.525,CLBK
6483,9.295,MBI
6484,23.15,DWMC
6485,19.63,IIF
6486,0.0798,AMR
6487,53.58,CDK
6488,136.29,IYF
6489,36.07,UBG
6490,25.285,FLTR
6491,100.915,OSIS
6492,32.84,AEUA
6493,27.01,GGT-B
6494,39.0,PTNQ
6495,24.51,CPTAG
6496,66.28,DCT
6497,0.4199,DNN
6498,41.53,XT
6499,189.34,IVW
6500,13.57,BIS
6501,19.67,BOUT
6502,26.645,SJNK
6503,2.645,KZR
6504,27.755,UJAN
6505,25.35,PNC-Q
6506,0.4,MDGSW
6507,28.66,FHB
6508,52.05,CTLT
6509,57.94,BNDX
6510,3.36,OBCI
6511,49.95,ESPR
6512,11.165,SMHD
6513,11.47,APB
6514,67.095,GILD
6515,5.38,SNFCA
6516,24.96,MP-D
6517,6.53,OSMT
6518,25.37,GMOM
6519,71.18,SLY
6520,78.85,TTC
6521,25.17,DUSA
6522,2.34,GEVO
6523,6.43,NEXT
6524,108.95,NTRS
6525,14.635,FCAU
6526,31.19,WRI
6527,24.33,DWLD
6528,17.02,PDT
6529,6.82,TCRD
6530,41.535,HWC
6531,38.165,FDLO
6532,15.14,SCWX
6533,63.66,RWGV
6534,25.29,EUMV
6535,24.9,FFTI
6536,8.935,SRUN
6537,2.32,AGFS
6538,48.31,IPAY
6539,3.21,IPAS
6540,25.38,DX-B
6541,20.68,USOI
6542,41.475,BPL
6543,10.515,ADES
6544,23.66,ARKF
6545,24.12,FUNC
6546,12.33,HTBK
6547,25.43,DBKO
6548,269.82,LRCX
6549,6.345,NML
6550,10.475,IGA
6551,13.215,NWSA
6552,10.62,NEBUU
6553,31.72,WANT
6554,22.8,GS-C
6555,21.96,AI-C
6556,2.16,TURN
6557,25.55,NW-C*
6558,104.07,APH
6559,7.91,DRIO
6560,14.54,AVNW
6561,13.725,NSH
6562,21.26,BSCL
6563,14.705,AIF
6564,26.86,DBAP
6565,11.87,SWNC
6566,93.1,VC
6567,22.76,CNFRL
6568,8.945,ADT
6569,0.23,NAUH
6570,2.81,DRAD
6571,89.7,CNI
6572,35.72,TR
6573,4.695,APHA
6574,10.125,OMN
6575,2.01,RESN
6576,1.24,RMED
6577,14.095,SBS
6578,38.33,NUS
6579,23.785,SCID
6580,22.1,USL
6581,9.975,JCO
6582,44.715,MULE
6583,36.335,OBNK
6584,25.22,ECCZ*
6585,40.14,FORR
6586,1.305,CAPR
6587,85.47,ABT
6588,55.245,FTA
6589,32.51,WSKY
6590,4.055,TCS
6591,60.615,CSOD
6592,48.72,FXG
6593,120.96,FIEU
6594,25.89,CUBI-C
6595,25.64,SBLKZ
6596,8.33,OCSI
6597,29.53,CG
6598,8.29,EBR.B
6599,142.69,CAT
6600,1.065,PACQW
6601,280.66,DIA
6602,3.755,CSU
6603,10.32,STML
6604,12.69,CYAD
6605,0.1101,DEST
6606,5.22,ASX
6607,26.375,PJUL
6608,18.655,SCS
6609,4.45,WEI
6610,56.26,QQXT
6611,132.92,TSS
6612,439.98,CACC
6613,8.52,BRY
6614,34.275,ZAYO
6615,40.0,SWAV
6616,42.16,ACM
6617,0.864,PAVM
6618,12.57,EVO
6619,44.66,SWM
6620,0.0418,LGCY
6621,22.875,PMT
6622,16.505,PBCT
6623,0.92,SYPR
6624,40.97,MEI
6625,26.295,SF-B
6626,46.3,SMMD
6627,3.0,UTSI
6628,18.56,PSAU
6629,23.39,DWFI
6630,10.05,PAACU
6631,26.25,BAC-A
6632,20.615,AA
6633,53.0,NRCIB
6634,25.99,LMRKN
6635,1.595,CRIS
6636,18.565,PGF
6637,26.56,DUKB
6638,50.755,FLDR
6639,4.935,PETX
6640,7.075,FMO
6641,19.025,JBLU
6642,160.73,MSI
6643,25.505,HCSG
6644,32.935,JD
6645,12.805,SZC
6646,25.92,UAPR
6647,52.98,USVM
6648,1.25,TIBRW
6649,15.25,APLP
6650,37.97,SOR
6651,0.55,PQ
6652,29.91,WHG
6653,5.58,SCX
6654,40.84,RWX
6655,78.84,SXI
6656,0.591,RNVA
6657,18.555,ARI
6658,19.53,EWK
6659,32.54,IDV
6660,26.18,ROOF
6661,6.655,GME
6662,16.87,DX
6663,4.305,FAX
6664,35.335,VSDA
6665,0.04,AMRHW
6666,0.7558,ADXS
6667,2.59,REKR
6668,11.085,LNDC
6669,9.765,AFIF
6670,32.57,WGP
6671,0.0367,ELECW
6672,22.39,JHME
6673,0.76,FCRE
6674,26.88,BAC-K
6675,94.44,MAN
6676,26.91,IDRV
6677,8.27,TVIZ
6678,0.795,CDTI
6679,4.02,MDRR
6680,83.975,ALOG
6681,15.225,CPN
6682,14.215,NMZ
6683,25.54,ZB-H
6684,10.59,FCG
6685,10.53,PFN
6686,110.61,CTXS
6687,0.18,TRXC
6688,27.71,ARCB
6689,4.855,LXRX
6690,77.615,VNTV
6691,57.44,JXI
6692,53.57,ERI
6693,82.49,INXN
6694,140.805,OEF
6695,37.79,DGRS
6696,25.07,PL-C*
6697,159.24,IJS
6698,29.17,DEZU
6699,5.25,BBVA
6700,20.14,BLBD
6701,5.67,IKNX
6702,11.6,PGP
6703,67.83,FSFG
6704,28.59,UMX
6705,29.985,FM
6706,28.97,AX
6707,25.31,OAKS-A
6708,50.48,IEO
6709,32.405,MCS
6710,18.18,FIXX
6711,32.13,KTH
6712,263.075,LII
6713,67.29,MYOK
6714,52.62,KBWR
6715,34.62,FOX
6716,1.855,FTK
6717,5.2,BNTC
6718,38.115,ABM
6719,45.17,RBCAA
6720,46.0,FTDR
6721,0.545,TMDI
6722,50.335,ICSH
6723,10.57,LFACU
6724,61.64,RFEM
6725,5.605,ZYNE
6726,65.815,ORBK
6727,42.78,BKF
6728,55.355,TD
6729,15.755,TTT
6730,30.43,USMC
6731,12.755,DESP
6732,35.25,KOLD
6733,52.78,ABLX
6734,0.2973,XELA
6735,25.22,TCF-B*
6736,49.445,ARKK
6737,5.85,IMDZ
6738,47.8,ALSN
6739,97.495,TSCO
6740,9.61,STLR
6741,8.49,SRRK
6742,16.285,PE
6743,54.435,KO
6744,11.65,SGMO
6745,24.87,VTRB
6746,59.135,MMP
6747,29.025,HMC
6748,1.4,GMHIW
6749,24.89,PVI
6750,36.055,CNNE
6751,16.25,SSNI
6752,2.355,NBR
6753,0.6976,SMTA
6754,7.74,KIN
6755,268.61,PAYC
6756,17.245,FULT
6757,27.66,MAGA
6758,60.04,OLLI
6759,25.7,AUSF
6760,28.41,MSBI
6761,91.6,UTHR
6762,11.74,NVDQ
6763,10.93,BRPAU
6764,41.29,PEK
6765,13.665,FATE
6766,20.39,RFL
6767,103.22,EA
6768,3.975,CTSO
6769,8.85,PCTI
6770,136.18,BBH
6771,61.52,SON
6772,37.47,MRGR
6773,26.41,DLR-C
6774,56.98,ANTX
6775,13.72,MZA
6776,51.01,DLPH#
6777,10.41,SPKE
6778,3.66,TRMR
6779,9.14,OPRA
6780,35.425,FOXA
6781,1.265,GLBS
6782,81.01,ACIM
6783,25.27,PSA-X
6784,36.455,MB
6785,13.59,LBDC
6786,13.0,JMBA
6787,0.41,CREXW
6788,10.41,FUSB
6789,45.005,ISCA
6790,28.86,INDS
6791,47.79,CSA
6792,0.2,NHLDW
6793,24.3,FDEM
6794,46.96,LEN.B
6795,14.565,GHY
6796,41.65,FOXAV
6797,22.62,VIXM
6798,27.32,BAPR
6799,25.94,BPOPN
6800,30.66,HTA
6801,140.38,JNJ
6802,120.56,CBOE
6803,37.425,SCHL
6804,6.94,HTY
6805,14.155,CTL
6806,41.22,PXF
6807,3.05,EAST
6808,25.39,SBRAP
6809,24.99,DEMG
6810,40.61,USHY
6811,166.215,MTB
6812,0.25,VERBW
6813,32.5,SCSS
6814,9.95,RSO
6815,109.325,XAR
6816,0.1663,PES
6817,32.45,KTN
6818,0.6394,TOCA
6819,17.01,KRS
6820,191.52,RYT
6821,4.32,CSS
6822,11.2,ECF
6823,9.27,VIVO
6824,30.7,FV
6825,0.84,TALO+
6826,142.83,VONE
6827,26.99,LBTYB
6828,9.6,JRO
6829,2.045,BLNK
6830,10.255,VALE.P
6831,16.24,NXP
6832,22.12,ORRF
6833,50.145,MEAR
6834,47.23,PFGC
6835,51.16,CIB
6836,22.26,FTLB
6837,12.47,SPLP
6838,31.125,FGL
6839,19.865,AERI
6840,9.14,SM
6841,55.52,SYNH
6842,41.36,AVT
6843,135.47,EDV
6844,32.585,ECH
6845,77.7,TMUS
6846,13.74,VAM
6847,143.34,VTHR
6848,6.785,EDD
6849,53.875,MDLZ
6850,67.195,CDNS
6851,69.97,ARII
6852,41.255,HACK
6853,2.5,RWLK
6854,1.11,CIC+
6855,2.88,SUPV
6856,64.15,HYD
6857,35.23,BHE
6858,43.66,INT
6859,74.11,GMM
6860,30.53,IEDI
6861,24.82,HTH
6862,23.5,BML-L
6863,42.21,PRFT
6864,18.055,ONB
6865,62.11,DNL
6866,0.8204,BLCM
6867,0.44,RELY
6868,63.84,FXP
6869,73.9,XHS
6870,32.08,ANDX
6871,25.605,BBT-E
6872,35.56,QLC
6873,1.34,CCH+
6874,25.76,NEWTZ
6875,18.5,GEL
6876,16.125,GSH
6877,26.34,CWEB
6878,42.19,ADRE
6879,5.54,S
6880,26.0,AMH-E
6881,20.385,UDN
6882,0.138,ACET
6883,10.215,STRO
6884,51.06,TAP
6885,5.185,WLL
6886,38.945,SPYD
6887,76.42,VRNS
6888,29.935,KBR
6889,39.08,BMTC
6890,15.645,MITT
6891,25.02,NYMTP
6892,51.29,CPE-A
6893,25.66,CHMI-A
6894,112.505,FRC
6895,25.9,VLYPO
6896,26.005,FLMB
6897,20.82,BKC
6898,25.025,ARR-B
6899,24.725,IHY
6900,72.43,DBLV
6901,63.99,RWK
6902,14.02,NMS
6903,12.61,CPHC
6904,5.03,SHNY
6905,26.06,ABR-C
6906,143.54,RHS
6907,16.925,LMLP
6908,31.23,INFR
6909,25.33,JPED
6910,71.475,IBP
6911,0.702,BDR
6912,22.02,JMT
6913,0.47,PRPLW
6914,5.545,KLXE
6915,22.85,CLNY-H
6916,12.88,CCA
6917,0.21,HJLIW
6918,13.46,MHE
6919,21.77,PD
6920,83.325,VFLQ
6921,77.73,CMD
6922,11.995,MORE
6923,4.02,TRLA
6924,0.272,DSS
6925,10.455,WMC
6926,14.32,CHIU
6927,23.41,HYEM
6928,25.6,DS-B
6929,0.1691,WLB
6930,80.03,HXL
6931,15.325,AMSWA
6932,25.79,UZC
6933,25.3,TCO-J
6934,15.01,CHIM
6935,34.355,EEB
6936,15.51,GGO
6937,123.76,TTWO
6938,26.26,AIIQ
6939,31.05,LVUS
6940,1.4,OPHT
6941,12.88,PSTB
6942,15.085,TPC
6943,0.1364,ALN
6944,12.115,MAMS
6945,74.04,UWM
6946,22.92,IRMD
6947,0.1336,UPL
6948,67.905,HURN
6949,0.5379,ASM
6950,16.74,VXX
6951,10.51,EAGLU
6952,148.53,ZBH
6953,25.81,MTGEP
6954,44.27,RYE
6955,15.62,MTEX
6956,35.53,SGY
6957,28.56,CHUY
6958,14.005,ANAB
6959,18.745,BPY
6960,0.4971,ONVO
6961,52.56,RWO
6962,46.18,CLB
6963,127.635,IVE
6964,33.75,JHMA
6965,0.02,SHIPW
6966,73.005,PGR
6967,13.34,BFIN
6968,4.92,MH-C
6969,55.1,MDYG
6970,33.83,PBJ
6971,30.56,EMCF
6972,14.735,SNAP
6973,46.05,ARCE
6974,54.58,NNN
6975,12.01,NSEC
6976,38.02,SLX
6977,3.15,ASNS
6978,27.37,PLYM-A
6979,11.99,WILC
6980,1.745,PRTY
6981,37.595,ARTNA
6982,42.54,LTXB
6983,148.41,IYG
6984,17.61,AFSS
6985,94.85,CFR
6986,27.94,FITBI
6987,17.73,ETG
6988,10.02,RMG=
6989,25.52,TCBIP
6990,1.925,CRNT
6991,24.98,SCHW-B*
6992,4.11,NL
6993,23.46,AIC
6994,0.73,HGSH
6995,212.21,AMT
6996,22.4,KEMQ
6997,42.34,ATKR
6998,0.01,WMGIZ
6999,27.48,SGQI
7000,23.9,AOI
7001,63.82,FYX
7002,58.625,SHAK
7003,1.505,GROW
7004,9.81,BWMCU
7005,5.38,OHRP
7006,2.835,RBBN
7007,10.745,MXE
7008,24.4,PFS
7009,88.83,MRK
7010,0.5,LTN^
7011,4.935,SOGO
7012,39.685,SPTL
7013,154.64,AAP
7014,73.42,LTPZ
7015,13.785,TTMI
7016,53.84,WR
7017,57.405,LKOR
7018,113.16,NVRO
7019,84.25,LW
7020,90.49,SCHG
7021,13.83,BLJ
7022,1.12,STON
7023,0.35,BRACR
7024,38.365,BRO
7025,125.245,DTE
7026,75.81,IRET
7027,104.95,MTB+
7028,35.79,HCP
7029,0.0301,NAKD
7030,21.29,BSCK
7031,35.225,SPIB
7032,24.55,PRB
7033,0.6798,CTIB
7034,2.52,NTN
7035,0.7499,KIQ
7036,9.44,WBAI
7037,28.08,CENT
7038,14.65,CHMI
7039,90.42,VFC
7040,15.64,WNC
7041,6.905,NG
7042,16.64,KEQU
7043,18.7,FSBK
7044,22.625,TNP-F
7045,15.06,BLE
7046,34.91,LMAT
7047,64.595,CBSH
7048,27.93,TLEH
7049,20.215,PBFX
7050,13.065,LC
7051,25.09,PEB-D
7052,5.85,CATB
7053,25.43,QID
7054,25.87,MFO
7055,25.465,BCS-D*
7056,10.69,ESCA
7057,31.49,NANR
7058,2.715,AHT
7059,5.34,PEI
7060,1.31,AGE
7061,58.45,XPP
7062,0.855,GCVRZ
7063,57.82,RFDI
7064,193.74,OLED
7065,99.65,LDUR
7066,22.035,FANZ
7067,25.36,KIM-L
7068,24.065,DAR
7069,16.86,FSBC
7070,108.99,VSS
7071,1.795,OSG
7072,43.48,SONC
7073,3.34,HIL
7074,0.2792,IBIO
7075,37.395,KOP
7076,20.92,FTXG
7077,0.35,TRC^
7078,3.55,PBT
7079,25.32,PSB-Y
7080,46.025,EPP
7081,57.975,GVIP
7082,5.94,FGB
7083,277.6,DJCO
7084,2.9,AHC
7085,112.89,MIDD
7086,17.76,CIVI
7087,26.04,MFINL
7088,0.6,CHKE
7089,43.855,FNCL
7090,10.03,JHB
7091,22.85,CLW
7092,25.32,GLOP-A
7093,24.625,MBFIO
7094,18.45,CWEN.A
7095,91.845,XLNX
7096,119.59,LLY
7097,38.34,CARG
7098,34.26,FDRR
7099,5.06,GMDA
7100,26.21,AGM-D
7101,29.21,VCYT
7102,11.25,TTF
7103,14.25,PPLN
7104,1.685,MN
7105,19.06,NWL
7106,25.22,SPKEP
7107,49.82,CCEP
7108,0.1485,PHIO
7109,0.61,ANW
7110,13.175,OMER
7111,4.43,PTNR
7112,49.03,GHYG
7113,32.54,EBTC
7114,25.075,CSFL
7115,30.275,NSSC
7116,0.4905,NXTD
7117,10.485,RPXC
7118,3.65,TAHO
7119,0.6781,AREC
7120,32.56,SLP
7121,2.285,SJT
7122,41.875,FIDU
7123,42.735,AHL
7124,76.76,BKH
7125,130.11,AVY
7126,3.19,STKS
7127,24.98,BAC-I*
7128,27.725,RRGB
7129,10.07,JAX
7130,43.13,KWT
7131,23.485,IGIH
7132,0.1847,EGI
7133,14.19,MCA
7134,13.395,STAR
7135,9.055,BEDU
7136,10.27,HCCHU
7137,1.1,SGLB
7138,31.24,PEBK
7139,30.09,EMIF
7140,17.66,RFT
7141,29.03,RODM
7142,0.1649,LLEX
7143,113.15,RTM
7144,2.7,SQNS
7145,37.47,FSTA
7146,25.03,OXSQL
7147,12.57,VCV
7148,6.535,GASL
7149,24.765,PIN
7150,3.13,OCC
7151,11.235,TMV
7152,42.19,ETHO
7153,26.29,TGP-A
7154,53.65,PFG
7155,62.765,ZM
7156,331.77,BCR
7157,23.545,BJ
7158,15.61,APM
7159,27.415,STT-G
7160,17.335,BOX
7161,21.18,FTXH
7162,35.235,EVA
7163,2.11,KGJI
7164,22.85,CLNY-I
7165,10.46,BWAY
7166,54.215,PLOW
7167,10.515,NYH
7168,10.45,TAYD
7169,219.5,TECH
7170,26.075,C-S
7171,27.45,PEGI
7172,14.61,CIX
7173,84.095,BOKF
7174,0.25,AXAS
7175,27.98,RILY
7176,51.65,ST
7177,69.86,HEDJ
7178,25.57,PRE-F
7179,0.171,OTIV
7180,0.372,CRR
7181,15.435,AUPH
7182,30.89,DVEM
7183,54.66,MPCT
7184,9.28,CIC=
7185,103.66,GPI
7186,24.075,IVLU
7187,58.57,IWR
7188,29.505,WY
7189,19.56,TFSL
7190,0.75,ALTMW
7191,33.505,SCHF
7192,19.13,ENFR
7193,12.0,MTEC
7194,32.595,ACHC
7195,69.43,FWRD
7196,12.59,PCYO
7197,15.89,AXDX
7198,84.63,WPPGY
7199,24.985,CRY
7200,50.2,SHAG
7201,16.08,COG
7202,26.06,BPOPM
7203,112.225,EMB
7204,0.3,SHIPZ
7205,77.895,ACWI
7206,16.0,MRUS
7207,43.37,ABCB
7208,117.065,CBPO
7209,2.465,STKL
7210,30.125,NUSC
7211,231.78,MCO
7212,71.52,PSCI
7213,26.84,IBDD
7214,26.93,HEMV
7215,77.8,CXSE
7216,49.515,MET
7217,8.325,ASC
7218,14.23,ALOT
7219,9.31,EFL
7220,17.215,NGM
7221,26.47,PEB
7222,5.145,TLRD
7223,5.085,DFBG
7224,25.2,SOHOK
7225,58.235,MZOR
7226,1.71,DVCR
7227,50.455,SCHO
7228,26.74,IEME
7229,112.535,AGG
7230,6.455,TST
7231,58.995,LXFT
7232,29.62,CHAD
7233,14.05,AKO.A
7234,5.06,KOOL
7235,24.995,BEL
7236,14.14,CSTM
7237,6.33,PNNT
7238,8.17,GGT
7239,148.5,IQV
7240,10.935,RDC
7241,34.43,FLQL
7242,46.29,JSML
7243,0.96,CCIH
7244,11.85,CTACU
7245,10.48,EEQ
7246,31.715,STFC
7247,108.99,NXST
7248,41.18,SGG
7249,3.215,CASI
7250,9.215,SUZ
7251,41.92,RYAM-A
7252,26.96,BHR-D
7253,48.47,MINC
7254,14.785,ABR
7255,13.0,MQT
7256,16.115,BRKL
7257,23.87,TRWH
7258,6.72,ATEC
7259,3.47,CISN+
7260,68.21,RWW
7261,0.0108,AGFSW
7262,25.4,BBAX
7263,7.57,MHF
7264,10.645,TV
7265,95.9,ACWV
7266,39.05,MATW
7267,43.8,CNA
7268,11.76,FF
7269,0.99,OPXA
7270,10.745,REZI
7271,28.1,XSHQ
